Sw_m2,span_m,MAC_m,Sh_m2,Sv_m2,MTOW_t,Wempty_t,Wfuel_t,Wcruise_t,MLW_t,MLW_frac,CLmaxTO,CLmaxLD,CL_cruise,CD_cruise,CD0_cruise,CDwave_cruise,K_cruise,LD_cruise,deltaS_landing_m2,Sw_landing_required_m2,critical,T0_envelope_kN,T0_design_5pct_kN,Takeoff,Cruise,High speed cruise,FAR 25.111,FAR 25.121a,FAR 25.121b,FAR 25.121c,FAR 25.119,FAR 25.121d
403.0,65.6665820642433,7.354616549662296,71.11764705882352,50.375,277.86007736142835,143.88434383766503,99.27573352376336,265.5489426457745,205.616457247457,0.74,2.1412845177712323,2.4424201042658273,0.588264843657881,0.026575303209670074,0.01402795625332253,0.00184490306053109,0.030926955597982336,22.13577166050269,92.53269639873673,310.46730360126327,High speed cruise,712.0272048993953,747.6285651443652,708.7046968082725,702.8295826290195,712.0272048993953,350.8322682901479,362.65662988286965,496.9539219297522,340.9514523608984,281.8365364578415,382.56147882559475
404.0,65.74800377197774,7.36373573053606,71.29411764705883,50.50000000000001,277.96612771469137,143.9988778735932,99.26724984109823,265.6503023933657,205.69493450887163,0.74,2.141522997007561,2.442738076580933,0.5870327268295763,0.026500817882109087,0.014012961662809813,0.0018306610271021518,0.030925611291060827,22.151494698806513,93.45462999768796,310.54537000231204,High speed cruise,711.8293680668623,747.4208364702055,707.4114354056982,702.5987960144538,711.8293680668623,350.75793627271617,362.5806071696715,497.0432289447576,340.87163896974425,281.9151959558007,382.59907909234204
405.0,65.82932477247508,7.37284363226159,71.47058823529412,50.625,278.0733468461782,144.11372808470054,99.25961876147763,265.7527789271303,205.77427666617186,0.74,2.1417606182944153,2.4430549049634056,0.5858091563038889,0.026426994822636066,0.013998039046273718,0.0018165995408529108,0.030924273738689154,22.167074244935087,94.37513287552298,310.624867124477,High speed cruise,711.6391785420169,747.2211374691177,706.1308822560139,702.3758349985807,711.6391785420169,350.685620902538,362.5066125501238,497.13506542208324,340.7940852213176,281.99515682161046,382.63874234877045
406.0,65.91054543849565,7.381940296587825,71.64705882352942,50.74999999999999,278.1817185676539,144.22889046521374,99.2528281024402,265.8563567833411,205.8544717400639,0.74,2.141997386790796,2.443370596291913,0.5845940349274651,0.026353824827162618,0.013983187875531988,0.0018027154773948252,0.030922942890086933,22.18251197924523,95.29422443276258,310.7057755672374,High speed cruise,711.4565248139362,747.029351054633,704.8628650306446,702.1605847346766,711.4565248139362,350.6152955126703,362.43461893004326,497.2293979100974,340.7187628464938,282.0764014552874,382.68044164443575
407.0,65.99166614050596,7.391025765006776,71.82352941176471,50.875,278.29122701632633,144.344361090706,99.2468659256204,265.96102080898333,205.93550799208148,0.74,2.14223330761225,2.4436851573871845,0.5833872671833246,0.0262812988696116,0.013968407627582224,0.0017890057816610603,0.03092161869498154,22.19780955567156,96.21192368603306,310.78807631396694,High speed cruise,711.2812976303934,746.8453625119131,703.6072147451542,701.9529327144998,711.2812976303934,350.5469339448382,362.36459973499154,497.3261936057067,340.6456440999255,282.15891260432187,382.7241505461408
408.0,66.07268724669824,7.400100078755752,72.0,51.0,278.4018566463814,144.46013611597044,99.241720530411,266.0667561536805,206.01737391832222,0.74,2.142468385831337,2.4439985950126344,0.58218875915314,0.02620940809744059,0.013953697784538458,0.0017754674660081134,0.030920301103601756,22.212968602293312,97.12824927796288,310.8717507220371,High speed cruise,711.1133899387212,746.6690594356573,702.3637656739969,701.7527687068418,711.1133899387212,350.4805105366341,362.29652889714794,497.42542033786106,340.5747017470898,282.2426733547384,382.76984312486064
409.0,66.15360912301006,7.409163278819529,72.17647058823529,51.12500000000001,278.513592220789,144.5762117729617,99.23738044782729,266.1735482618782,206.10005824338387,0.74,2.1427026264780977,2.444310915874982,0.5809984184806329,0.02613814382730469,0.013939057833568611,0.00176209760837965,0.030918990066671547,22.22799072188533,98.0432194867654,310.9567805132346,High speed cruise,710.9526968285845,746.5003316700138,701.1323552679593,701.5599846980571,710.9526968285845,350.4160001091137,362.23038084259116,497.52704655157663,340.5059090517375,282.3276671224377,382.81749394307866
410.0,66.23443213314356,7.418215405932524,72.35294117647058,51.24999999999999,278.6264188033722,144.69258436880347,99.2338344345687,266.28138286527764,206.18354991449544,0.74,2.142936034540507,2.444622126624861,0.5798161543360485,0.026067497540854186,0.013924487266832937,0.001748893350530581,0.03091768553540391,22.242877492453346,98.9568522355151,311.0431477644849,High speed cruise,710.7991154765903,746.3390712504198,699.9128240742248,701.3744748345096,710.7991154765903,350.35337795478597,362.16613047898466,497.6310412924665,340.4392397637322,282.41387764481686,382.8670780425221
411.0,66.31515663858451,7.427256500580918,72.52941176470588,51.37500000000001,278.7396646610888,144.80896100803818,99.23070365305061,266.3892762678151,206.2673518492057,0.74,2.143168614964932,2.4449322338574273,0.5786397710227129,0.025997362189944716,0.013909985581423293,0.0017358285689412687,0.030916387461494835,22.257633939743307,99.86989854712641,311.1301014528736,High speed cruise,710.6499199985876,746.182415998517,698.7017214705514,701.1934735088573,710.6499199985876,350.2917975107357,362.1029024735911,497.73620427831406,340.37387296997537,282.5006243293247,382.91767158959703
412.0,66.39578299862123,7.4362866030047785,72.70588235294117,51.50000000000001,278.85463632347626,144.92591925968787,99.22871706378841,266.49916323345803,206.35243087937243,0.74,2.143400372656572,2.445241244112947,0.5774734181328091,0.025927928396999565,0.013895552279303322,0.0017229475851855375,0.030915095797117334,22.272254431234682,100.78090119126716,311.21909880873284,High speed cruise,710.5102937313867,746.035808417956,697.5055228908611,701.0222352343573,710.5102937313867,350.2328884655176,362.0423832458311,497.84485769449475,340.311382199816,282.58922766396273,382.97105864779974
413.0,66.47631157036317,7.445305753200147,72.88235294117646,51.625,278.9706557481432,145.04316373981905,99.22749200832415,266.6100513176048,206.43828525362596,0.74,2.143631312479903,2.4455491638773887,0.5763148774984451,0.025859087945453448,0.013881186867249538,0.001710223981465207,0.030913810494915574,22.286744169558887,101.69061829066055,311.30938170933945,High speed cruise,710.3774819444801,745.8963560417042,696.3207419588012,700.8579651395986,710.3774819444801,350.1757960654397,361.98368897684844,497.9557899281674,340.2509386740889,282.67900064421906,383.0263066366243
414.0,66.55674270875942,7.4543139909211025,73.05882352941177,51.75000000000001,279.0877091333176,145.16069103956426,99.22701809375339,266.7219273371096,206.52490475865503,0.74,2.143861439259111,2.4458559995829994,0.5751640640806951,0.025790832938705384,0.013866888856793207,0.0016976551385332835,0.030912531507999073,22.301104638521476,102.59906642877957,311.40093357122043,High speed cruise,710.2513896693849,745.7639591528541,695.1472308906191,700.7005654984666,710.2513896693849,350.12049738312646,361.9267963923546,498.06897229187297,340.1925179797327,282.76992822033213,383.0833924071808
415.0,66.63707676661694,7.463311355681802,73.23529411764706,51.875,279.20578294178654,145.27849781608433,99.22728512570215,266.8347783613786,206.612279376922,0.74,2.1440907577785207,2.4461617576088788,0.5740208942035819,0.0257231556259335,0.013852657764163112,0.0016852384928802595,0.030911258789937016,22.31533729963003,103.50626187642331,311.4937381235767,High speed cruise,710.131923771666,745.6385199602493,693.984844633559,700.5499404821811,710.131923771666,350.0669699076171,361.87168264322446,498.1843766278888,340.13609613403827,282.8619956256684,383.14229323363224
416.0,66.71731409461864,7.472297886758518,73.41176470588235,52.0,279.32486389434683,145.39658079092516,99.22828310342162,266.9485917061264,206.7003992818166,0.74,2.1443192727830174,2.4464664442815414,0.5728852855242953,0.025656048398604418,0.013838493110229116,0.0016729715352740851,0.030909992294752626,22.329443592547083,104.41222059938428,311.5877794006157,High speed cruise,710.0189929052409,745.519942550503,692.83344079968,700.4059961118359,710.0189929052409,350.01519153440614,361.81832529528936,498.3019752954193,340.0816495745445,282.9551883697919,383.20298680303245
417.0,66.79745504134121,7.481273623191619,73.58823529411764,52.125,279.4449389634572,145.51493674842476,99.2300022150325,267.06335492731995,206.78925483295836,0.74,2.14454698897847,2.446770065875478,0.5717571570042412,0.025589503787086215,0.013824394420446558,0.0016608518093460508,0.030908731976917635,22.34342493553077,105.3169582658839,311.6830417341161,High speed cruise,709.9125074680799,745.408132841484,691.6928796016706,700.2686402123993,709.9125074680799,349.96514055578103,361.76670231943467,498.4217411581726,340.0291551492329,283.04949223174697,383.26545120546785
418.0,66.87749995327277,7.490238603787568,73.76470588235294,52.25000000000001,279.56599536708165,145.6335625341686,99.2324328329131,267.1790558153073,206.87883657164042,0.74,2.144773911032135,2.4470726286136983,0.5706364288809016,0.025523514457361278,0.013810361224801428,0.0016488769102207322,0.030907477791346828,22.357282725863932,106.22049025378254,311.77950974621746,High speed cruise,709.8123795592624,745.3029985372254,690.5630237905843,700.1377823681211,709.8123795592624,349.91679565144534,361.7167920819928,498.54364757230655,339.97859010700915,283.14489325353946,383.329664924491
419.0,66.95744917483043,7.499192867120861,73.94117647058822,52.375,279.6880205627193,145.75245505349213,99.23556550922717,267.29568238912356,206.9691352164123,0.74,2.1450000435730714,2.44737413866828,0.5695230226404753,0.025458073207835667,0.013796393057756352,0.0016370444831885346,0.030906229693392653,22.371018340271856,107.12283165757412,311.8771683424259,High speed cruise,709.7185229373312,745.2044490841978,689.4437385954357,700.0133338792981,709.7185229373312,349.87013587942135,361.66857333542015,498.66766837473654,339.92993208846303,283.2413777338171,383.3956068278409
420.0,67.03730304837748,7.508136451535978,74.11764705882354,52.5,279.81100224161196,145.87161127002744,99.23939097158453,267.4132228909649,207.06014165879282,0.74,2.1452253911925387,2.447674602160903,0.5684168609912648,0.025393172966241148,0.013782489458197331,0.0016253522224191218,0.030904987638839934,22.3846331353291,108.02399729517333,311.97600270482667,High speed cruise,709.6308529799038,745.112395628899,688.3348916645726,699.8952077203393,709.6308529799038,349.82514066721535,361.6220252092462,498.7937778717832,339.88315911689534,283.3389322217345,383.46325615843153
421.0,67.11706191424055,7.517069395149292,74.29411764705883,52.625,279.934928323125,145.9910282042939,99.24390011883105,267.5316657808296,207.15184695911248,0.74,2.1454499584443942,2.447974025163377,0.5673178678377991,0.025328806786627255,0.013768649969381205,0.001613797869714416,0.030903751583900657,22.398128447855807,108.9240017145002,312.0759982854998,High speed cruise,709.5492866444923,745.026750976717,687.236353008784,699.783318499096,709.5492866444923,349.7817898032427,361.5771272012888,498.92195082815743,339.8382495896026,283.4375435110013,383.5325925256061
422.0,67.19672611072656,7.525991735850963,74.47058823529412,52.75,280.05978694929473,146.11070293233055,99.2490840169642,267.6509997313155,207.24424234247812,0.74,2.145673749845484,2.448272413698163,0.5662259682556536,0.02526496784643979,0.013754874138883974,0.0016023792132995947,0.030902521485208806,22.41150559530371,109.82285919987163,312.17714080012837,High speed cruise,709.4737424304898,744.9474295520142,686.1479949460653,699.6775824174039,709.4737424304898,349.7400634285013,361.53385916912384,499.05216245626485,339.79518226941315,283.5371986341051,383.603595896646
423.0,67.27629597413936,7.534903511306821,74.6470588235294,52.87500000000001,280.1855664795352,146.23063258436827,99.25493389516704,267.77121362257105,207.3373191948561,0.74,2.1458967698760305,2.4485697737388916,0.5651410884669525,0.02520164944368301,0.0137411615185497,0.0015910940866508717,0.030901297299815306,22.424765876132348,110.72058377820645,312.27941622179355,High speed cruise,709.4041403422809,744.874347359395,685.0696920479892,699.5779172327964,709.4041403422809,349.6999420284826,361.49220132179994,499.18438840581996,339.75393627646105,283.63788485670193,383.6762465885224
424.0,67.35577183879641,7.54380475896021,74.82352941176471,53.00000000000001,280.31225548550117,146.35081434354183,99.26144114195932,267.8922965373945,207.43106905927084,0.74,2.146119022980015,2.4488661112108714,0.5640631558165287,0.025138844994162628,0.013727511664440273,0.0015799403673586007,0.03090007898518302,22.437910570175642,111.61718922504946,312.38281077495054,High speed cruise,709.3404018534429,744.8074219461151,684.0013210876291,699.4842422213496,709.3404018534429,349.66140642531576,361.4521342117919,499.31860475376055,339.7144910801953,283.7395896721716,383.75052525988633
425.0,67.4351540370451,7.552695516033835,75.0,53.125,280.4398427460991,146.47124544463887,99.26859730146025,268.01423775647436,207.52548363211332,0.74,2.146340513565552,2.4491614319915875,0.5629920987487171,0.025076548028806697,0.013713924136785788,0.0015689159760245857,0.030898866499181818,22.450940938999246,112.51268907042032,312.4873109295797,High speed cruise,709.2824498719863,744.7465723655856,682.9427609889756,699.396478141614,709.2824498719863,349.6244377701353,361.4136387271833,499.4547879944509,339.6768264916122,283.8423007963292,383.82641290328735
426.0,67.51444289927896,7.561575819531565,75.17647058823529,53.25000000000001,280.5683172426443,146.5919231728852,99.2763940697591,268.1370267537679,207.62055475955677,0.74,2.146561246005263,2.4494557419112017,0.5619278467847666,0.025014752191062032,0.01370039849993566,0.0015580188751923246,0.03089765980008372,22.463858226248902,113.40709660449568,312.5929033955043,High speed cruise,709.2302087066129,744.6917191419435,681.8938927778005,699.3145471996025,709.2302087066129,349.58901753566334,361.37669608407026,499.59291503016385,339.6409226557046,283.9460061622881,383.90389083761215
427.0,67.59363875395375,7.5704457062402435,75.35294117647058,53.37499999999999,280.6976681541553,146.71284486276528,99.28482329138998,268.260653192013,207.7162744340749,0.74,2.146781224636643,2.449749046753042,0.5608703305008433,0.024953451234363332,0.01368693432231045,0.0015472470683090306,0.030896458846558134,22.476663657990134,114.30042488312893,312.6995751168711,High speed cruise,709.1836040339488,744.6427842356462,680.8545995339098,699.2383730147915,709.1836040339488,349.5551275090003,361.3412878191795,499.73296316183104,339.6067600441212,284.05069391547033,383.98294070073575
428.0,67.67274192760331,7.579305212731454,75.52941176470588,53.5,280.8278848527845,146.83400789687667,99.29387695590786,268.3851069183675,207.81263479106053,0.74,2.1470004537624243,2.4500413522540834,0.5598194815066132,0.024892639019672858,0.013673531176354298,0.0015365985987184107,0.03089526359766709,22.489358443039457,115.19268673321096,312.80731326678904,High speed cruise,709.1425628667201,744.5996910100562,679.8247663447534,699.1678805871061,709.1425628667201,349.5227497846192,361.3073957826934,499.8749100800574,339.57431944802875,284.1563524087588,384.06354444238104
429.0,67.75175274485524,7.588154375363292,75.70588235294116,53.62500000000001,280.958956899378,146.95540970481656,99.3035471945614,268.51037796017187,207.9096281055397,0.74,2.1472189376509325,2.450332664105428,0.5587752324243774,0.024832309513087895,0.013660188638488103,0.0015260715486829454,0.030894074012860616,22.501943773287554,116.08389475788198,312.916105242118,High speed cruise,709.1070135228359,744.5623641989777,678.8042802603283,699.1029962648456,709.1070135228359,349.49186675755175,361.2750021312743,500.0187338563824,339.5435819711697,284.26297019778514,384.1456843171745
430.0,67.83067152844649,7.59699323028209,75.88235294117648,53.75,281.0908740391613,147.0770477621011,99.31382627706017,268.6364565208337,208.00724678897936,0.74,2.1474366805364427,2.450622987952775,0.5577375168687537,0.02477245678351438,0.01364690628906328,0.0015156640384349322,0.030892890051972176,22.514420824014433,116.97406134159428,313.0259386584057,High speed cruise,709.0768855953562,744.530729875124,677.7930302493485,699.0436477135333,709.0768855953562,349.4624611167651,361.24408932128335,500.16441293479005,339.5145290231098,284.3705360363519,384.22934287789735
431.0,67.90949859923867,7.605821813424161,76.05882352941175,53.875,281.2236261975451,147.19891958911327,99.32470660843182,268.76333297582494,208.10548338618335,0.74,2.1476536866195266,2.450912329396887,0.5567062694268728,0.024713075000403806,0.013633683712316227,0.0015053742252550226,0.030891711675214092,22.526790754196973,117.86319865503697,313.13680134496303,High speed cruise,709.0521099233018,744.504715419467,676.7909071566179,698.9897638856422,709.0521099233018,349.4345158387176,361.2146401021829,500.31192612344535,339.4871423126672,284.47903887197936,384.3145029689187
432.0,67.98823427623341,7.614640160517478,76.23529411764706,54.0,281.35720347605144,147.32102275008242,99.33618072596903,268.8909978687936,208.20433057227805,0.74,2.147869960067398,2.4512006939940485,0.5556814256390874,0.02465415843155198,0.013620520496323368,0.0014952003025775584,0.030890538843173145,22.53905470680904,118.7513186599187,313.2486813400813,High speed cruise,709.0326185632956,744.4842494914603,675.7978036615998,698.9412749911787,709.0326185632956,349.4080141810947,361.18663751012514,500.46125258667064,339.4614038415217,284.58846784158015,384.40114771981376
433.0,68.06687887658725,7.6234483070833825,76.41176470588235,54.12500000000001,281.4915961483496,147.44335485209083,99.34824129625876,269.019441907782,208.3037811497787,0.74,2.1480855050142535,2.451488087256523,0.554662921980168,0.024595701440957178,0.013607416232956873,0.0014851404991216093,0.03088937151680614,22.55121380911438,119.63843311362336,313.36156688637664,High speed cruise,709.0183447619859,744.4692620000851,674.8136142381018,698.8981124690924,709.0183447619859,349.38293967671103,361.16006486170903,500.61237183712916,339.4372958979933,284.698812267249,384.48926053915125
434.0,68.14543271562665,7.632246288438245,76.58823529411764,54.25000000000001,281.6267946564041,147.56591354410824,99.36088111229589,269.1486559615501,208.40382804573906,0.74,2.148300325561608,2.4517745146529957,0.5536506958409739,0.02453769848673591,0.013594370517840923,0.001475193078046964,0.030888209657435585,22.563269172952598,120.52455357373401,313.475446426266,High speed cruise,709.0092229292484,744.4596840757108,673.8382351150763,698.8602089594804,709.0092229292484,349.35927612757956,361.1349057479112,500.7652637282298,339.4148010509871,284.8100616521716,384.57882510845235
435.0,68.22389610686274,7.641034139695113,76.76470588235294,54.37499999999999,281.7627896067276,147.68869651605317,99.37409309067442,269.27863105599914,208.50446430897844,0.74,2.1485144257786284,2.4520599816090223,0.5526446855105848,0.024480144119094542,0.013581382950308666,0.0014653563361342176,0.03088705322674543,22.575221895018228,121.40969140243573,313.5903085975643,High speed cruise,709.0051886121189,744.4554480427249,672.8715642384741,698.827498276566,709.0051886121189,349.33700759913864,361.11114402817674,500.9199084467324,339.39390214409775,284.9222056766419,384.6698253763099
436.0,68.30226936200583,7.649811895765352,76.94117647058823,54.49999999999999,281.89957176673687,147.81170149787997,99.38787026885689,269.4093583706946,208.6056831073853,0.74,2.148727809702459,2.4523444935074634,0.5516448301588789,0.02442303297835487,0.013568453133359672,0.0014556286029880942,0.03088590218677684,22.587073057133363,122.2938577707967,313.7061422292033,High speed cruise,709.0061784694528,744.4564873929255,671.9135012341355,698.7999153824221,709.0061784694528,349.3161184146344,361.0887638246712,501.0762865055564,339.37458228987265,285.0352341941909,384.76224555266793
437.0,68.38055279097998,7.658579591360266,77.11764705882352,54.62500000000001,282.03713206120784,147.9349262586907,99.40220580251717,269.5408292354821,208.7074777252938,0.74,2.1489404813385473,2.452628055688914,0.5506510698195436,0.02436635979303196,0.013555580673618037,0.00144600824026331,0.030884756499924067,22.598823726513842,123.17706366293402,313.822936337066,High speed cruise,709.0121302472734,744.462736759637,670.9639473716733,698.777396361418,709.0121302472734,349.2965931496519,361.0677495166839,501.23437873677864,339.3568248642212,285.1491372278176,384.8560701032513
438.0,68.45874670193722,7.667337260992686,77.29411764705883,54.75000000000001,282.17546156882645,148.05836860587107,99.41709296295538,269.6730351271961,208.80984156093155,0.74,2.1491524446609636,2.452910673452136,0.549663345373504,0.0243101193779626,0.013542765181291048,0.0014364936409121919,0.030883616128930313,22.610474956029222,124.05931988006864,313.94068011993136,High speed cruise,709.0229827547911,744.4741318925306,670.0228055293181,698.7598783953612,709.0229827547911,349.27841662679043,361.0480857351794,501.3941662848183,339.3406135009737,285.2639049663223,384.95128374414395
439.0,68.5368514012717,7.676084938978574,77.47058823529412,54.87500000000001,282.31455151883273,148.18202638425015,99.4325251345826,269.8059676664562,208.91276812393622,0.74,2.1493637036127162,2.4531923520544727,0.5486815985327603,0.024254306632482823,0.01353000627012839,0.0014270832284533422,0.030882481036883715,22.622027784456762,124.9406370444699,314.0593629555301,High speed cruise,709.0386758410762,744.49060963313,669.0899801597029,698.7472997393178,709.0386758410762,349.26157391047906,361.02975735749436,501.555630599805,339.32593208657835,285.37952776073706,385.0478714365111
440.0,68.61486719363377,7.6848226594385745,77.64705882352942,55.0,282.4543932877548,148.30589747528214,99.44849581247264,269.93961861455,209.01625103293853,0.74,2.149574262106064,2.4534730967122695,0.5477057718246173,0.024198916538652835,0.01351730355738193,0.001417775456260664,0.030881351187213385,22.63348323672959,125.82102560329633,314.17897439670367,High speed cruise,709.0591503723579,744.5121078909758,668.1653772565455,698.7395996980844,709.0591503723579,349.24605030192845,361.0127495021705,501.7187534311179,339.3127647549374,285.4959961208525,385.14581838145756
441.0,68.69279438194373,7.693550456299577,77.8235294117647,55.125,282.5949783962288,148.4299797962502,99.46499859997864,270.0739798703983,209.12028401320933,0.74,2.1497841240228244,2.453752912601284,0.5467358085762983,0.02414394415952801,0.013504656663766048,0.001408568806872066,0.030880226543685437,22.64484232417917,126.70049583233481,314.2995041676652,High speed cruise,709.0843482099299,744.5385656204264,667.2489043222045,698.7367186032927,709.0843482099299,349.23183133421117,360.997047523925,501.8835168210955,339.3010958823734,285.613300711834,385.2451100150214
442.0,68.77063326740564,7.70226836329625,78.0,55.24999999999999,282.73629850590595,148.5542712994919,99.48202720641406,270.20904346760165,209.2248608943704,0.74,2.149993293214678,2.454031804857089,0.5457716528999299,0.024089384637474474,0.013492065213418478,0.0013994617913172809,0.03087910707039914,22.65610604477228,127.57905783963935,314.42094216036065,High speed cruise,709.1142121886498,744.5699227980823,666.3404703360948,698.7385977911287,709.1142121886498,349.21890276747354,360.98263700874986,502.0499030989118,339.2909100827267,285.7314323509301,385.3457320032987
443.0,68.8483841495209,7.710976413972562,78.1764705882353,55.37500000000001,282.87834541643747,148.67876997164424,99.49957544479327,270.3448015715631,209.32997560816375,0.74,2.15020177350347,2.454309778575478,0.5448132496778851,0.024035233192527858,0.013479528833861752,0.0013904529484640726,0.030877992731783103,22.667275383342577,128.45672156907796,314.54327843092204,High speed cruise,709.1486860960043,744.6061204008046,665.4399857239059,698.7451795806409,709.1486860960043,349.207250584266,360.96950376913753,502.2178948746063,339.2821922025746,285.8503820042639,385.4476702376917
444.0,68.92604732610161,7.71967464168329,78.3529411764706,55.5,283.02111106254245,148.8034738329099,99.51763722963254,270.48124647668925,209.4356221862814,0.74,2.1504095686815052,2.4545868388128587,0.5438605445484815,0.023981485120794052,0.013467047155965058,0.0013815408443823625,0.030876883492591493,22.678351311817078,129.33349680378257,314.66650319621743,High speed cruise,709.1877146517326,744.6471003843192,664.5473623276351,698.7564072526293,709.1877146517326,349.19686098499756,360.95763383943086,502.38747503327465,339.2749273165735,285.9701407837107,385.55091083028117
445.0,69.00362309328402,7.7283630795955025,78.52941176470588,55.62499999999999,283.164587511148,148.92838093634091,99.53620657480704,270.61837060365997,209.54179475824952,0.74,2.150616682511844,2.4548629905866433,0.54291348389201,0.023928135792890298,0.013454619813906707,0.0013727240717255633,0.030875779317900316,22.689334789437478,130.20939316951495,314.79060683048505,High speed cruise,709.2312434879756,744.6928056623743,663.6625133763705,698.7722250290805,709.2312434879756,349.18772038350016,360.9470134712872,502.55862672939924,339.2691007229146,286.0906999438531,385.6554401093142
446.0,69.08111174554156,7.7370417606900475,78.70588235294117,55.74999999999999,283.3087669586091,149.05348936714324,99.55527759146587,270.7561664967744,209.64848754937074,0.74,2.1508231187285896,2.4551382388756378,0.541972014817104,0.023875180652426095,0.013442246445137057,0.0013640012491287507,0.030874680173103766,22.7002267629766,131.08442013793905,314.91557986206095,High speed cruise,709.2792191299568,744.7431800864546,662.7853534578453,698.7925780531543,709.2792191299568,349.1798154027129,360.937629129265,502.7313333813364,339.26469793889873,286.2120508790197,385.76124461481106
447.0,69.15851357569797,7.745710717763001,78.88235294117648,55.87500000000001,283.45364172799475,149.1787972419972,99.57484448599762,270.8946268213605,209.7556948787161,0.74,2.151028881037177,2.4554125886204208,0.5410360851474191,0.0238226152145218,0.013429926690341933,0.0013553710206229439,0.030873586023910608,22.71102816695012,131.95858702981593,315.04141297018407,High speed cruise,709.3315889771527,744.7981684260104,661.915798490693,698.8174123696798,709.3315889771527,349.1731328704672,360.9294674865141,502.9055786659315,339.26170469661486,286.33418512039367,385.8683110942776
448.0,69.23582887494017,7.754369983427119,79.05882352941178,55.99999999999999,283.59920426644794,149.30430270839688,99.59490155805109,271.0337443612543,209.86341115717147,0.74,2.1512339731146546,2.4556860447237243,0.5401056434086293,0.023770435064364697,0.013417660193406573,0.0013468320550652007,0.030872496836340597,22.7217399238235,132.83190301811317,315.16809698188683,High speed cruise,709.3883012849577,744.8577163492056,661.0537656974209,698.8466749061668,709.3883012849577,349.16765981538293,360.9225154205798,503.081346513278,339.26010693872956,286.4570943331997,385.9766264985295
449.0,69.31305793283109,7.7630195901132675,79.23529411764706,56.12500000000001,283.74544714261134,149.43000394400605,99.61544319860526,271.1735120163429,209.97163088553236,0.74,2.1514383986099634,2.4559586120508023,0.5391806388157241,0.023718635855800748,0.013405446601380024,0.0013383830455838107,0.030871412576720974,22.732362944214575,133.7043771310353,315.2956228689647,High speed cruise,709.4493051468202,744.9217704041612,660.1991735780585,698.8803134543031,709.4493051468202,349.16338346286483,360.91676000930977,503.2586211016071,339.25989081437865,286.58077031396016,386.0861779776202
450.0,69.39020103732227,7.771659570071837,79.41176470588236,56.24999999999999,283.8923630441187,149.55589915603065,99.63646388808812,271.3139228001688,210.08034865264787,0.74,2.151642161144213,2.456230295429802,0.538261021260597,0.023667213309961268,0.013393285564439996,0.0013300227090383148,0.030870333211683,22.742898127091664,134.57601825497994,315.42398174502006,High speed cruise,709.514550476832,744.9902780006737,659.3519418844658,698.9182766519267,709.514550476832,349.1602912311983,360.91218852686177,503.43738685230176,339.2610426751584,286.70520498782105,386.1969528768685
451.0,69.46725847476637,7.780289955374162,79.58823529411764,56.375,284.03994477515073,149.68198658060686,99.65795819454391,271.4549698375969,210.18955913361157,0.74,2.151845264310957,2.4565010996521273,0.5373467412999227,0.023616163213923527,0.01338117673585824,0.0013217497854937556,0.030869258708158518,22.753346359967388,135.44683513741734,315.55316486258266,High speed cruise,709.5839879927671,745.0631873924054,658.5119915952828,698.9605139654615,709.5839879927671,349.1583707277416,360.9087884398128,503.6176284250388,339.26354907121646,286.8303904059451,386.3089387329863
452.0,69.54423052992965,7.788910777913877,79.76470588235294,56.5,284.1881852540514,149.80826448220532,99.67992077184604,271.59664636253854,210.29925708799803,0.74,2.1520477116764583,2.456771029472796,0.536437750143308,0.023565481419404104,0.013369119771966342,0.0013135630377088007,0.030868189033376583,22.76370851908837,136.31683638969827,315.68316361030173,High speed cruise,709.6575691995462,745.1404476595235,657.6792448915045,699.006975672798,709.6575691995462,349.1576097452118,360.90654740336157,503.7993307130484,339.2673967474355,286.95631874297,386.4221232703012
453.0,69.6211174860042,7.797522069408321,79.94117647058825,56.625,284.3370775110045,149.93473115304965,99.70234635795487,271.7389457157334,210.40943735814335,0.74,2.152249506779959,2.457040089610797,0.5355339996417137,0.023515163841484117,0.013357114332121974,0.0013054612506372754,0.03086712415486012,22.773985469620882,137.18603048979304,315.81396951020696,High speed cruise,709.7352463731187,745.2220086917747,656.853625132651,699.0576128466068,709.7352463731187,349.1579962580609,360.90545325762514,503.9824788384924,339.2725726397088,287.08298229453015,386.5364943970709
454.0,69.69791962462007,7.806123861399887,80.11764705882354,56.75,284.48661468576904,150.0613849125502,99.7252297732188,271.88186134258706,210.52009486746908,0.74,2.152450653133943,2.4573082847494416,0.5346354422761385,0.023465206457365474,0.013345160078675604,0.0012974432309426566,0.03086606404042267,22.78417806583254,138.05442578496144,315.94557421503856,High speed cruise,709.8169725447545,745.3078211719923,656.0350568335306,699.1123773380738,709.8169725447545,349.15951841894105,360.9054940240264,504.16705814795466,339.2790638713069,287.21037347483866,386.6520402018891
455.0,69.77463722585736,7.814716185257371,80.29411764705883,56.87499999999999,284.6367900254697,150.18822410675148,99.74856591871816,272.0253867910615,210.63122461884754,0.74,2.152651154224393,2.457575619536709,0.5337420311465573,0.02341560530515718,0.013333256676937653,0.0012895078065252904,0.030865008658165115,22.79428715127014,138.92203049435676,316.07796950564324,High speed cruise,709.9027014857213,745.3978365600074,655.2234656415677,699.1712217610439,709.9027014857213,349.16216455525483,360.906657901768,504.35305420804286,339.28685774932904,287.338484814331,386.7687489501774
