altitude_ft,altitude_m,Wfuel_t,MTOW_t,Wcruise_t,T0_design_5pct_kN,T0_envelope_kN,T0_installed_kN,critical,Cruise_kN,Takeoff_kN,High_speed_cruise_kN,CL_cruise,CD_cruise,LD_cruise,Mf_cruise,TSFC_1_per_hr,kT_cruise,rho_kg_m3,feasible_installed_thrust
34550.0,10530.84,101.6538172439835,284.8263530208451,272.2066535290961,752.8699372971702,717.0189879020668,863.0,High speed cruise,643.7621746424749,673.6773328318092,717.0189879020668,0.47522060571157543,0.021511981673544855,22.090972971402042,0.7015314293307966,0.4806624303465499,0.18777053519999998,0.3870708053786995,True
34600.0,10546.08,101.63719141048082,284.80306190528233,272.18438472439726,752.8112765299271,716.9631205046926,863.0,High speed cruise,645.0096689302924,673.5671600552618,716.9631205046926,0.4763050970976207,0.021556892525469957,22.095257771260652,0.701561835270659,0.4805889128822947,0.1873557024,0.3863314234015188,True
34650.0,10561.32,101.62123721447068,284.7807113378672,272.16301457619005,752.7549891251695,716.9095134525423,863.0,High speed cruise,646.2681993495498,673.4614447768066,716.9095134525423,0.47739413776368517,0.02160210200693657,22.09942984300282,0.7015909532036262,0.48051537397842653,0.1869408696,0.38559312594507644,True
34700.0,10576.560000000001,101.60595967314599,284.7593083549115,272.14254980279514,752.701092020436,716.8581828766057,863.0,High speed cruise,647.5378790643296,673.3602192260759,716.8581828766057,0.47848776021995054,0.021647613091426904,22.103488185930573,0.7016187728797156,0.48044181361899546,0.18652603680000002,0.3848559118983372,True
34750.0,10591.800000000001,101.59136387574402,284.73886009317545,272.1229972183265,752.6496024304545,716.8091451718614,863.0,High speed cruise,648.8188228425005,673.263516142235,716.8091451718614,0.47958599735496465,0.0216934287933768,22.107431790652967,0.7016452839292991,0.4803682317880327,0.18611120400000003,0.3841197801509146,True
34800.0,10607.04,101.57745498489008,284.7193737917355,272.1043637344679,752.600537852495,716.7624170023762,863.0,High speed cruise,650.1111470849016,673.1713687837633,716.7624170023762,0.48068888244204894,0.021739552168920685,22.11125963897507,0.7016704758610682,0.4802946284695503,0.18569637120000004,0.38338472959307307,True
34850.0,10622.28,101.564238237972,284.70085679389626,272.08665636229233,752.5539160718575,716.718015306531,863.0,High speed cruise,651.414969855188,673.0838109384721,716.718015306531,0.48179644914585357,0.021785986316653953,22.114970703784564,0.7016943380599516,0.48022100364754144,0.18528153840000006,0.3826507591157267,True
34900.0,10637.52,101.55171894854723,284.6833165491455,272.0698822141224,752.5097551674876,716.675957302369,863.0,High speed cruise,652.730410910352,673.0008769337579,716.675957302369,0.4829087315290559,0.021832734378412728,22.11856394893602,0.7017168597849878,0.48014735730598007,0.18486670559999996,0.3819178676104391,True
34950.0,10652.76,101.53990250778328,284.6667606151575,272.05404850543596,752.4680735177338,716.6362604930798,863.0,High speed cruise,654.0575917319434,672.9226016471138,716.6362604930798,0.4840257640592114,0.021879799540071913,22.122038329132724,0.7017380301671493,0.48007368942882095,0.18445187279999997,0.38118605396942257,True
35000.0,10668.0,101.52879438593236,284.65119665984207,272.03916255681554,752.4288898062447,716.5989426726139,863.0,High speed cruise,655.3966355580046,672.8490205168902,716.5989426726139,0.485147581615755,0.02192718503236153,22.125392789806053,0.7017578382071177,0.48000000000000004,0.18403703999999999,0.3804553170855409,True
35050.0,10683.24,101.518400133841,284.63663246344345,272.02523179594556,752.3922230280144,716.5640219314423,863.0,High speed cruise,656.7476674157394,672.780169553323,716.5640219314423,0.48627421949716804,0.021974894131702588,22.128626266992264,0.7017762727730092,0.47992628900343354,0.1836222072,0.3797256558523058,True
35100.0,10698.480000000001,101.50872538449683,284.62307592068953,272.0122637596551,752.358092495575,716.5315166624524,863.0,High speed cruise,658.11081415494,672.7160853498362,716.5315166624524,0.4874057134283041,0.022022930161062368,22.131737687206652,0.701793322598047,0.4798525564230191,0.1832073744,0.3789970691638785,True
35150.0,10713.720000000001,101.49977585461143,284.610535042992,272.000266096012,752.3265178453468,716.5014455669968,863.0,High speed cruise,659.486204482192,672.6568050946179,716.5014455669968,0.4885420995678817,0.022071296490829943,22.13472596731499,0.7018089762781821,0.4797788022426348,0.18279254160000002,0.3782695559150698,True
35200.0,10728.960000000001,101.49155734624242,284.59901796070034,271.98924656646557,752.2975190441446,716.47382766109,863.0,High speed cruise,660.8739689958753,672.602366582489,716.47382766109,0.4896834145161546,0.022119996539712687,22.137590014402193,0.701823222269657,0.4797050264461393,0.18237770880000004,0.37754311500133964,True
35250.0,10744.2,101.48407574845469,284.5885329254102,271.97921304804197,752.2711163958529,716.4486822817646,863.0,High speed cruise,662.2742402219878,672.5528082270688,716.4486822817646,0.49082969532275456,0.02216903377565402,22.140328725638124,0.7018360488865163,0.4796312290173722,0.18196287600000005,0.37681774531879636,True
35300.0,10759.44,101.4773370390229,284.5790883123289,271.97017353559335,752.2473305482653,716.426029093586,863.0,High speed cruise,663.6871526508174,672.5081690732455,716.426029093586,0.49198097949471964,0.02221841171677331,22.142940988140445,0.7018474442980561,0.47955740994015383,0.18154804320000006,0.37609344576419784,True
35350.0,10774.68,101.47134728617499,284.570692622698,271.96213614410055,752.2261825000999,716.4058880953332,863.0,High speed cruise,665.1128427744786,672.468488809961,716.4058880953332,0.4931373050047102,0.022268133932328484,22.14542567883437,0.7018573965262161,0.47948356919828466,0.18113321039999997,0.3753702152349503,True
35400.0,10789.92,101.4661126503792,284.5633544862757,271.95510911103486,752.2076936081963,716.3882796268537,863.0,High speed cruise,666.5514491253442,672.4338077833188,716.3882796268537,0.49429871029941513,0.022318204043701773,22.14778166430945,0.7018658934429097,0.4794097067755465,0.18071837759999998,0.3746480526291092,True
35450.0,10805.16,101.4616393861759,284.55708266388183,271.94910079877474,752.1918855948943,716.3732243760898,863.0,High speed cruise,668.0031123153983,672.404167010031,716.3732243760898,0.49546523430816286,0.022368625725409885,22.150007800672963,0.701872922767291,0.47933582265570107,0.1803035448,0.37392695684537786,True
35500.0,10820.4,101.45793384405474,284.5518860500049,271.94411969708585,752.1787805556042,716.3607433862896,863.0,High speed cruise,669.4679750765367,672.3796081912061,716.3607433862896,0.49663691645172964,0.02241940270613852,22.152102933400116,0.7018784720629564,0.479261916822491,0.179888712,0.3732069267831091,True
35550.0,10835.640000000001,101.45500247237882,284.5477736754751,271.9401744256605,752.1684009665756,716.3508580634052,863.0,High speed cruise,670.9461823018378,672.3601737264917,716.3508580634052,0.4978137966513646,0.022470538769802706,22.154065897180775,0.7018825287350812,0.4791879892596393,0.1794738791999999,0.37248796134230283,True
35600.0,10850.880000000001,101.45285181935796,284.5447547102049,271.93727373672186,752.1607696928662,716.3435901836822,863.0,High speed cruise,672.4378810878366,672.3459067285855,716.3435901836822,0.4989959153380274,0.02252203775663313,22.155895515762754,0.7018850800274851,0.4791140399508495,0.17905904640000003,0.37177005942360847,True
35650.0,10866.12,101.4514885350712,284.5428384659975,271.93542651769326,752.1559099965206,716.3389619014482,863.0,High speed cruise,673.9432207778361,672.3368510381215,716.3389619014482,0.5001833134618516,0.022573903564289743,22.157590601791394,0.7018861130196291,0.4790400688798053,0.17864421360000005,0.37105321992832274,True
35700.0,10881.36,101.45091937354191,284.5420343994287,271.9346417939358,752.1538455449655,716.33699575711,863.0,High speed cruise,675.4623530062743,672.3330512389489,716.33699575711,0.5013760325018363,0.022626140149003056,22.159149956645507,0.7018856146235379,0.47896607603017155,0.17822938080000006,0.37033744175839095,True
35750.0,10896.6,101.45115119486513,284.5423521148007,271.9349287315545,752.1546004196251,716.3377146853572,863.0,High speed cruise,676.9954317441897,672.3345526738083,716.3377146853572,0.5025741144757739,0.02267875152674423,22.160572370269435,0.7018835715806484,0.4788920613855925,0.17781454800000007,0.36962272381640643,True
35800.0,10911.84,101.45219096739,284.54380136717225,271.93629664027713,752.1581991247687,716.3411420235891,863.0,High speed cruise,678.5426133458121,672.341401460424,716.3411420235891,0.5037776019504244,0.022731741774424736,22.161856621001203,0.7018799704585805,0.4788180249296935,0.17739971519999997,0.3689090650056096,True
35850.0,10927.08,101.45404576995912,284.5463920654678,271.93875497640636,752.164666596591,716.3473015205628,863.0,High speed cruise,680.1040565963139,672.3536445080243,716.3473015205628,0.5049865380519356,0.022785115031126485,22.163001475396516,0.7018747976478282,0.47874396664607966,0.1769848824,0.36819646422989005,True
35900.0,10942.32,101.45672279420548,284.55013427566587,271.94231334584845,752.1740282125404,716.3562173452766,863.0,High speed cruise,681.6799227607598,672.3713295343011,716.3562173452766,0.5062009664765276,0.022838875499363483,22.164005688048668,0.7018680393583686,0.47866988651833686,0.1765700496,0.36748492039378433,True
35950.0,10957.560000000001,101.46057766116198,284.55568315137117,271.94797237862383,752.1889167472116,716.3703969021062,863.0,High speed cruise,683.2726769526325,672.3975529716736,716.3703969021062,0.507422780350388,0.022893104552227324,22.164874108392592,0.7018597500770128,0.47859578453003093,0.17615521680000001,0.3667744324024753,True
36000.0,10972.800000000001,101.46492857014023,284.56177232155954,271.95377925775256,752.2041946916562,716.3849473253869,863.0,High speed cruise,684.8779400194474,672.4263303757729,716.3849473253869,0.508648366828861,0.022947654227336713,22.16559312728909,0.7018497773157668,0.478521660664708,0.17574038399999992,0.3660649991617959,True
36050.0,10988.04,101.47012418710064,284.56904453938824,271.9607164239309,752.2224470090603,716.4023304848192,863.0,High speed cruise,686.4981269717813,672.4606996671422,716.4023304848192,0.5098795813836615,0.023002604174927242,22.16616768719728,0.7018381765054106,0.47844751490589427,0.17532555120000004,0.3653566195782242,True
36100.0,11003.28,101.47617218620775,284.57751054467593,271.9687941296605,752.2437009843093,716.4225723660089,863.0,High speed cruise,688.1334095747078,672.5007120341463,716.4225723660089,0.511116470141768,0.023057958866700482,22.16659649262819,0.7018249330943346,0.4783733472370961,0.17491071840000005,0.36464929255888645,True
36150.0,11018.52,101.48308036712264,284.58718125200045,271.9780227940217,752.26798439577,716.4456994245428,863.0,High speed cruise,689.783962339922,672.5464195677694,716.4456994245428,0.5123590798592711,0.023113722844695154,22.16687823514605,0.7018100323319527,0.47829915764180037,0.17449588560000007,0.36394301701155657,True
36200.0,11033.76,101.4650749848565,284.5619560608445,271.95390394532234,752.2045227504708,716.3852597623531,863.0,High speed cruise,691.401293971254,672.4271987367764,716.3852597623531,0.5135429422906461,0.023168299172132402,22.1657592762939,0.7018427716112415,0.4782080886048521,0.17408105280000008,0.36307777197166674,True
36250.0,11049.0,101.44688137529593,284.5364670311898,271.92953278783057,752.1404049669424,716.3241952066118,863.0,High speed cruise,693.0311867695301,672.3067416705632,716.3241952066118,0.5147281410959131,0.023223124944845384,22.16446504587069,0.7018758676529326,0.4781164785860624,0.17366621999999998,0.3622092968126313,True
36300.0,11064.24,101.42944871735058,284.5120436588737,271.90617979921404,752.0789731687692,716.265688732161,863.0,High speed cruise,694.675556863318,672.1913308529399,716.265688732161,0.5159179970331352,0.02327830374692254,22.163040857362343,0.7019075029780761,0.47802488655531644,0.1732513872,0.3613429031718408,True
36350.0,11079.480000000001,101.41278186089436,284.4886927481815,271.8838514742373,752.0202435035201,716.209755717638,863.0,High speed cruise,696.334554650021,672.0809971362485,716.209755717638,0.5171125425937438,0.023333839038164043,22.161485803856447,0.7019376674993505,0.4779333125089971,0.1728365544,0.36047858605049754,True
36400.0,11094.720000000001,101.3968857321947,284.46642120978413,271.86255440906433,751.9642324190161,716.1564118276343,863.0,High speed cruise,698.0083327074619,671.9757719219559,716.1564118276343,0.518311810661708,0.023389734326180328,22.15979897136143,0.7019663510078142,0.4778417564434882,0.17242172160000002,0.35961634046183283,True
36450.0,11109.960000000001,101.38176533535903,284.445236062748,271.84229530316895,751.9109566690843,716.1056730181754,863.0,High speed cruise,699.6970458342317,671.8756871711793,716.1056730181754,0.5195158345205091,0.023445993167278713,22.15797943870199,0.7019935431707184,0.4777502183551741,0.17200688879999992,0.35875616143107714,True
36500.0,11125.2,101.36742575381626,284.4251444365945,271.8230809612919,751.8604333194548,716.0575555423379,863.0,High speed cruise,701.4008510909725,671.7807754154725,716.0575555423379,0.5207246478602797,0.023502619167371026,22.156026277412014,0.7020192335292679,0.47765869824043994,0.17159205599999994,0.35789804399543135,True
36550.0,11140.44,101.35387215183427,284.4061535734079,271.80491829544474,751.8126797538077,716.0120759560074,863.0,High speed cruise,703.1199078426112,671.6910697678834,716.0120759560074,0.5219382847851031,0.023559615982902578,22.15393855162488,0.7020434114963309,0.47756719609567166,0.17117722320000006,0.3570419832040386,True
36600.0,11155.68,101.34110977607483,284.388270829996,271.78781432696235,751.7677136799716,715.9692511237824,863.0,High speed cruise,704.8543778015787,671.6066039342878,715.9692511237824,0.5231567798204899,0.02361698732180357,22.15171531796113,0.7020660663540945,0.477475711917256,0.17076239040000007,0.3561879741179544,True
36650.0,11170.92,101.32914395718566,284.3715036801019,271.7717761886047,751.7255531362789,715.9290982250275,863.0,High speed cruise,706.6044250720275,671.5274122250055,715.9290982250275,0.5243801679210242,0.023674736944462937,22.149355625413467,0.7020871872516667,0.4773842457015802,0.1703475576000001,0.3553360118101184,True
36700.0,11186.16,101.31798011143283,284.3558597166718,271.75681112671185,751.6862164980877,715.8916347600834,863.0,High speed cruise,708.3702161950986,671.453529566716,715.8916347600834,0.5256084844781945,0.023732868664725945,22.14685851522888,0.70210676320262,0.47729279744503256,0.1699327248,0.3544860913653263,True
36750.0,11201.400000000001,101.30762374237285,284.34134665417776,271.74292650340976,751.6497224844652,715.8568785566334,863.0,High speed cruise,710.1519201952449,671.3849915146743,715.8568785566334,0.5268417653284094,0.023791386350915784,22.144223020787948,0.702124783082478,0.47720136714400185,0.169517892,0.3536382078802001,True
36800.0,11216.640000000001,101.29808044256664,284.32797233099814,271.7301297988719,751.6160901650478,715.824847776236,863.0,High speed cruise,711.9497086276582,671.3218342652362,715.824847776236,0.5280800467612028,0.023850293926880036,22.141448167481066,0.7021412356261417,0.4771099547948777,0.16910305920000002,0.35279235646316065,True
36850.0,11231.880000000001,101.28935589533671,284.3157447118585,271.7184286136375,751.5853389670791,715.7955609210277,863.0,High speed cruise,713.7637556268219,671.2640946687134,715.7955609210277,0.5293233655276396,0.023909595373062798,22.138532972581782,0.7021561094252545,0.4770185603940508,0.16868822640000003,0.35194853223439876,True
36900.0,11247.12,101.2814558765673,284.30467189033124,271.70783067098506,751.5574886826239,715.7690368405943,863.0,High speed cruise,715.5942379562207,671.2118102425475,715.7690368405943,0.530571758848919,0.023969294727603015,22.135476445116808,0.7021693929255037,0.4769271839379118,0.16827339359999993,0.3511067303258466,True
36950.0,11262.36,101.27438625655203,284.2947620914014,271.69834381936914,753.3134018122156,717.4413350592529,863.0,Cruise,717.4413350592529,671.165019184841,715.7452947390326,0.5318252644251927,0.02402939608746022,22.13227758573286,0.7021810744238557,0.4768358254228528,0.16785856079999995,0.35026694588114965,True
37000.0,11277.6,101.26815300188639,284.28602367409485,271.6899760349149,755.2704905669312,719.305229111363,863.0,Cruise,719.305229111363,671.1237603882278,715.724354182185,0.5330839204445896,0.02408990360956785,22.128935386560173,0.7021911420657255,0.47674448484526644,0.16744372800000007,0.34942917405563884,True
37050.0,11292.84,101.26276217740987,284.2784651341745,271.68273542397895,757.2454103271226,721.1861050734501,863.0,Cruise,721.1861050734501,671.0880734541134,715.7062351050771,0.5343477655924711,0.024150821512015818,22.125448831072507,0.7021995838420761,0.47665316220154597,0.16702889520000008,0.3485934100163017,True
37100.0,11308.08,101.25821994819717,284.2720951069049,271.6766302257724,759.2383582838926,723.0841507465644,863.0,Cruise,723.0841507465644,671.0579987072879,715.6909578195417,0.5356168390609061,0.024212154075262383,22.121816893943652,0.7022063875864467,0.4765618574880854,0.1666140624000001,0.3477596489417543,True
37150.0,11323.32,101.25453258160172,284.266922369889,271.6716688150538,761.2495346693568,724.9995568279588,863.0,Cruise,724.9995568279588,671.0335772109282,715.678543022055,0.5368911805583855,0.02427390564337685,22.11803854090026,0.7022115409719071,0.4764705707012798,0.1661992296,0.3469278860222139,True
37200.0,11338.560000000001,101.2517064493509,284.2629558459768,271.6678597048893,763.2791428169364,726.932516968511,863.0,Cruise,726.932516968511,671.0148507819938,715.6690118017772,0.5381708303197758,0.02433608062531371,22.114112728570824,0.7022150315079366,0.47637930183752447,0.1657843968,0.3460981164594701,True
37250.0,11353.800000000001,101.25011342668198,284.2608662947986,271.6662012138747,765.3301769007077,728.8858827625787,863.0,Cruise,728.8858827625787,671.0049858686106,715.6648619538415,0.5394577943303267,0.024398772367548425,22.11003841520454,0.7022168466593107,0.4762880508932159,0.16536956400000002,0.3452703354668581,True
37300.0,11369.04,101.24903716316679,284.2593531996555,271.664742121845,767.3973419758989,730.854611405618,863.0,Cruise,730.854611405618,670.997842488685,715.6612110669905,0.540748226629712,0.0244618099129523,22.105814269425373,0.702216970574103,0.4761968178647511,0.16495473120000004,0.3444445382692293,True
37350.0,11384.28,101.24884212178414,284.2590743675326,271.6644622466193,769.4835702890172,732.8414955133496,863.0,Cruise,732.8414955133496,670.9965261157391,715.6605107764427,0.5420440923893395,0.02452528457193013,22.101439467484266,0.7022153930337396,0.47610560274852787,0.16453989839999994,0.34362072010292477,True
37400.0,11399.52,101.2495351214676,284.2600393455273,271.66537070025606,771.5890782952453,734.846741233567,863.0,Cruise,734.846741233567,671.0010818048244,715.6627838697079,0.5433454340957351,0.024589201028956197,22.096912927585265,0.7022121008553869,0.47601440554094476,0.16412506559999995,0.3427988762157472,True
37450.0,11414.76,101.25112309715475,284.26225784219247,271.66747674865803,773.7140858793505,736.8705579803337,863.0,Cruise,736.8705579803337,671.0115554505375,715.6680535721817,0.5446522948170578,0.024653564040375192,22.092233557999144,0.7022070806755637,0.475923226238401,0.16371023279999997,0.3419790018669332,True
37500.0,11430.0,101.25361310225036,284.26573973095657,271.6707898148207,775.8588164258022,738.913158500764,863.0,Cruise,738.913158500764,671.0279938051912,715.6763435566633,0.5459647182147356,0.024718378435892148,22.08740025688624,0.7022003189465033,0.4758320648372967,0.1632954000000001,0.34116109232712577,True
37550.0,11445.24,101.25701231115646,284.27049505363595,271.67531948216913,778.0234968906964,740.9747589435202,863.0,Cruise,740.9747589435202,671.050444497493,715.687677953138,0.5472827485554044,0.02478364912010182,22.082411912114576,0.7021918019324206,0.47574092133403245,0.1628805672000001,0.3403451428783467,True
37600.0,11460.480000000001,101.26132802187091,284.2765340240427,271.681075497984,780.2083578755171,743.0555789290638,863.0,Cruise,743.0555789290638,671.0789560517408,715.7020813588337,0.5486064307231575,0.02484938107405864,22.077267401073094,0.7021815157056832,0.4756497957250098,0.1624657344,0.3395311488139691,True
37650.0,11475.720000000001,101.26656765865687,284.28386703168974,271.6880677769214,782.4136337028211,745.1558416217343,863.0,Cruise,745.1558416217343,671.1135779075555,715.7195788485623,0.549935810232118,0.024915579356888734,22.07196559047984,0.7021694461428806,0.4755586880066311,0.16205090160000002,0.3387191054386906,True
37700.0,11490.960000000001,101.27273877478568,284.2925046455983,271.69630640462685,784.6395624938858,747.2757738037008,863.0,Cruise,747.2757738037008,671.1543604401691,715.7401959853512,0.5512709332393431,0.02498224910744531,22.066505336184925,0.7021555789207904,0.47546759817529927,0.16163606880000003,0.33790900806850527,True
37750.0,11506.2,101.27984905535543,284.3024576182097,271.70580164145025,786.8863862483896,749.4156059508473,863.0,Cruise,749.4156059508473,671.2013549812849,715.7639588313801,0.5526118465580696,0.025049395546008713,22.060885482968107,0.7021398995122378,0.47537652622741805,0.16122123600000005,0.33710085203067686,True
37800.0,11521.44,101.28790632018762,284.313736889405,271.71656392626136,789.154350926191,751.575572310658,863.0,Cruise,751.575572310658,671.2546138405311,715.7908939592281,0.5539585976713156,0.025117023976032837,22.05510486433082,0.7021223931818439,0.47528547215939176,0.16080640319999995,0.33629463266371146,True
37850.0,11536.68,101.296918526805,284.32635359063784,271.72860388037304,791.4437065312685,753.7559109821605,863.0,Cruise,753.7559109821605,671.3141903275286,715.8210284634469,0.5553112347458465,0.025185139785939302,22.04916230228244,0.7021030449816602,0.47519443596762584,0.16039157039999996,0.3354903453173306,True
37900.0,11551.92,101.30689377349277,284.34031904918106,271.74193231157113,793.7547071978993,755.9568639979992,863.0,Cruise,755.9568639979992,671.3801387745897,715.8543899724666,0.5566698066465177,0.025253748450960945,22.043056607120654,0.7020818397466855,0.47510341764852604,0.15997673759999997,0.33468798535244376,True
37950.0,11567.16,101.3178403024462,284.35564479249473,271.7565602182594,796.0876112791393,758.1786774087041,863.0,Cruise,758.1786774087041,671.452514560077,715.89100666085,0.5580343629510081,0.02532285553503643,22.03678657720563,0.7020587620902601,0.47501241719849896,0.1595619048,0.33388754814112204,True
38000.0,11582.400000000001,101.32976650300769,284.372342552716,271.77249879372005,798.4426814376867,760.4216013692254,863.0,Cruise,760.4216013692254,671.5313741324352,715.9309072619019,0.5594049539649565,0.025392466692757548,22.03035099872791,0.7020337963993353,0.47492143461395236,0.159147072,0.3330890290665705,True
38050.0,11597.640000000001,101.34268091499622,284.3904242712784,271.78975943049534,800.8201847392047,762.685890227814,863.0,Cruise,762.685890227814,671.6167750349308,715.9741210806528,0.5607816307375129,0.025462587671371065,22.023748645469734,0.702006926829612,0.474830469891294,0.1587322392,0.33229242352310207,True
38100.0,11612.880000000001,101.35659223213251,284.4099021036619,271.8083537248937,803.2203927481846,764.9718026173186,863.0,Cruise,764.9718026173186,671.7087759311127,716.0206780072249,0.5621644450773216,0.025533224312837027,22.016978278559556,0.7019781373005456,0.47473952302693306,0.15831740640000003,0.33149772691611057,True
38150.0,11628.12,101.37150930556301,284.43078842428105,271.8282934816248,805.6435816264329,767.2796015489837,863.0,Cruise,767.2796015489837,671.8074366310311,716.0706085305925,0.5635534495689478,0.02560438255594536,22.010038646219577,0.7019474114902108,0.4746485940172791,0.15790257360000004,0.33070493466204337,True
38200.0,11643.36,101.38744114748663,284.4530958315141,271.849590718569,808.0900322342748,769.6095545088331,863.0,Cruise,769.6095545088331,671.9128181182323,716.1239437527605,0.5649486975897662,0.025676068438492933,22.002928483506025,0.7019147328300234,0.47455768285874245,0.15748774080000005,0.32991404218837544,True
38250.0,11658.6,101.40477310289995,284.4775061794806,271.8732359660063,810.5631292830747,771.9648850314996,863.0,Cruise,771.9648850314996,672.0281434895268,716.1831657835346,0.566352281259519,0.025748386544044103,21.995641563433136,0.7018800286003561,0.47446678954773414,0.15707290799999996,0.32912504493358274,True
38300.0,11673.84,101.4227719263219,284.5027111678405,271.8973083088097,813.0570580443731,774.3400552803553,863.0,Cruise,774.3400552803553,672.1472334811675,716.2434646816555,0.5677602330898407,0.025821149148563094,21.988186111439415,0.7018433892056631,0.4743759140806662,0.15665807519999997,0.32833793834711555,True
38350.0,11689.08,101.44181387991775,284.5293769698642,271.9227762327859,815.5751237375164,776.7382130833488,863.0,Cruise,776.7382130833488,672.273237095985,716.3072672428971,0.56917459526247,0.02589445822764596,21.98055623557308,0.7018047455240217,0.4742850564539511,0.15624324239999998,0.32755271788937157,True
38400.0,11704.32,101.46190867090135,284.55751715327494,271.94965268524925,818.1176272277146,779.1596449787758,863.0,Cruise,779.1596449787758,672.4062203955856,716.3746072397091,0.570595424571352,0.02596832024250449,21.972750614705202,0.7017640799352198,0.47419421666400224,0.1558284096,0.32676937903167047,True
38450.0,11719.560000000001,101.4830661878762,284.58714553807073,271.97795085378715,820.6848746353206,781.6046425098291,863.0,Cruise,781.6046425098291,672.5462507669544,716.4455191380071,0.5720227786980143,0.026042741765424475,21.96476791308731,0.7017213745432046,0.4741033947072335,0.1554135768,0.3259879172562262,True
38500.0,11734.800000000001,101.50529650518419,284.61827620255593,272.007684171985,823.2771774556929,784.073502338755,863.0,Cruise,784.073502338755,672.6933969549583,716.5200381142822,0.5734567162316991,0.026117729482362097,21.956606780040648,0.701676611169806,0.4740125905800599,0.15499874400000002,0.3252083280561228,True
38550.0,11750.04,101.52860988738506,284.65092348955443,272.0388663253234,825.8948526825143,786.5665263642992,863.0,Cruise,786.5665263642992,672.8477290958497,716.5982000732458,0.5748972966900958,0.02619329019561832,21.94826584963603,0.701629771348276,0.473921804278897,0.15458391120000003,0.3244306069352862,True
38600.0,11765.28,101.55301679387337,284.6851020128125,272.0715112572535,828.5382229346717,789.0840218425444,863.0,Cruise,789.0840218425444,673.0093187518195,716.6800416660234,0.5763445805406747,0.026269430826593082,21.939743740364154,0.7015808363166391,0.4738310358001608,0.15416907840000005,0.3236547494084587,True
38650.0,11780.52,101.57852788363859,284.72082666359915,272.1056331754594,831.2076165868482,791.6263015112839,863.0,Cruise,791.6263015112839,673.1782389466434,716.7656003089339,0.5777986292226621,0.026346158418623193,21.93103905479579,0.701529787010842,0.47374028514026856,0.15375424560000006,0.32288075100117336,True
38700.0,11795.76,101.60515402017093,284.7581126175095,272.1412465583114,833.9033679039363,794.1936837180345,863.0,Cruise,794.1936837180345,673.3545642024467,716.854914202857,0.5792595051696694,0.026423480139906447,21.922150379231624,0.7014766040577008,0.47364955229563793,0.15333941279999996,0.32210860724972795,True
38750.0,11811.0,101.63290627652243,284.79697534148005,272.17836616152096,836.6258171794271,796.7864925518354,863.0,Cruise,796.7864925518354,673.5383705776514,716.9480223532305,0.580727271833008,0.026501403286515568,21.91307628334132,0.7014212677676348,0.47355883726268744,0.15292457999999998,0.3213383137011582,True
38800.0,11826.24,101.66179594052434,284.83743060102273,272.2170070250002,839.3753108779085,799.4050579789605,863.0,Cruise,799.4050579789605,673.7297357061261,717.0449645906821,0.5822019937057041,0.026579935285504765,21.903815319791434,0.7013637581271799,0.47346814003783627,0.1525097472,0.32056986591321274,True
38850.0,11841.480000000001,101.69183452017214,284.8794944676888,272.25718447993864,842.152201781826,802.0497159826914,863.0,Cruise,802.0497159826914,673.9287388376151,717.1457815923395,0.5836837363472533,0.026659083698113123,21.894366023861703,0.7013040547912731,0.4733774606175044,0.1520949144,0.3198032594543267,True
38900.0,11856.720000000001,101.72303374917892,284.92318332676615,272.298914156101,844.9568491426612,804.7208087072963,863.0,Cruise,804.7208087072963,674.1354608794644,717.2505149038298,0.5851725664091296,0.026738856223067826,21.884726913049352,0.7012421370753016,0.4732867989981125,0.15168008160000002,0.3190384899035964,True
38950.0,11871.960000000001,101.75540559270867,284.9685138852244,272.34221198935694,847.7896188366859,807.4186846063675,863.0,Cruise,807.4186846063675,674.3499844397181,717.359206962002,0.5866685516610823,0.026819260699991215,21.874896486660965,0.7011779839469037,0.4731961551760821,0.15126524880000003,0.318275552850754,True
39000.0,11887.2,101.78896225329282,285.0155031799144,272.3870942294522,850.6508835254798,810.1436985956951,863.0,Cruise,810.1436985956951,674.5723938716313,717.4719011184038,0.5881717610182596,0.02690030511291632,21.864873225391257,0.7011115740175154,0.4731055291478352,0.15085041600000004,0.31751444389614025,True
39050.0,11902.44,101.82371617693892,285.0641685860313,272.4335774480269,853.5410228213559,812.8962122108152,863.0,Cruise,812.8962122108152,674.8027753196519,717.5886416635329,0.589682264569167,0.026981997593913523,21.854655590888676,0.7010428855336535,0.47301492090979486,0.15043558320000006,0.31675515865068116,True
39100.0,11917.68,101.86007745522178,285.11522315396223,272.4826740789397,856.4639277932579,815.6799312316741,863.0,Cruise,815.6799312316741,675.0445093084114,717.7119749797375,0.5912022935981055,0.027064457164637585,21.844232455937462,0.7009717872673531,0.47292433045838456,0.15002075040000007,0.31599769273586037,True
39150.0,11932.92,101.8972763423096,285.16731475577984,272.53243824502965,859.4131052297143,818.4886716473469,863.0,Cruise,818.4886716473469,675.2911980801222,717.8370159030045,0.5927276665984915,0.027147474583210658,21.83362083208519,0.7008984685676151,0.4728337577900289,0.14960591759999997,0.31524204178369547,True
